"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"mass";"chi.distance";"inertie"
"eux";-0,150525528820137;-0,285611683810461;0,326632521990559;0,19922157449827;-0,148729690297151;-0,28823272233797;-0,546901471142401;0,625449927034974;0,381477993906978;-0,28479397390495;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,225883760008425;NA
"puis";0,839672008044688;0,235779002630354;-0,315072273600019;-0,23228509607042;-0,326529575208615;0,831199839507561;0,233400026758034;-0,311893240146788;-0,229941373207544;-0,323234939247168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,481060382658859;NA
"car";0,558010546745982;0,266615986194606;0,451463538347636;-0,271985517538065;-0,239630801740993;0,658684620136178;0,314717796308553;0,532914818538757;-0,321056077428687;-0,282864050756994;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,388002815813781;NA
"beaucoup";0,324140188214636;0,552030003703022;0,080273715249891;-0,581229353881367;0,0135996476146953;0,373226296692957;0,635626563556661;0,0924299502308643;-0,669247711841083;0,0156591076950969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,372434620702049;NA
"quant";-0,533076819366809;-0,78784975800291;0,179967010772676;-0,137444311481236;0,0567086552466987;-0,544246989798672;-0,804358478232103;0,183738066105436;-0,140324339890573;0,0578969367870962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,457681128286525;NA
"fort";0,172787628373654;0,29471940788935;-0,757884146932334;-0,341064593117985;-0,391848244582592;0,176261280295442;0,300644326514827;-0,773120340334972;-0,347921216421918;-0,39972580167771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,410950189859358;NA
"tel";0,00863129741753869;0,0852714051549108;0,314229686197045;-0,0991731923482147;-0,0998081577545889;0,0243272233905912;0,240336582286915;0,885653152970685;-0,279518627142971;-0,281308270639066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,151217114353655;NA
"quatre";0,135602929323764;-0,129794539079346;-0,309748778418949;-0,0807466389063346;-0,213040161045618;0,31691473859673;-0,303340072583562;-0,723907319943824;-0,188711262280092;-0,497891655328315;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,18034415205371;NA
"vouloir";0,708412568801839;0,519656689751973;0,617938043862411;-0,110763727416126;0,423627960190361;0,61073041921702;0,448001859309088;0,532731316747433;-0,095490651433957;0,365214414753673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,52843460441698;NA
"surtout";0,487903298879842;0,389784016901006;0,209053945901244;-0,637437783555406;0,0761375295526977;0,530515042963188;0,423826370814367;0,227311976258508;-0,693109339300734;0,0827871114101812;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,398881384887604;NA
"jusqu_à";0,301588745073581;-0,00730310357959547;0,257853878105656;-0,701124912688988;-0,406701624497165;0,334175722494133;-0,00809221151328235;0,285715257685921;-0,776882188356581;-0,450646157809102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,35296502444959;NA
"notre";1,02718861794349;0,566790918750578;0,904138455654069;0,383310137454481;-0,184727933891227;0,666544011934401;0,367791354297092;0,586696603767263;0,248730439931813;-0,119870193284195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,719709721032129;NA
"mieux";0,38047066153287;0,427941307229788;0,974720412742909;0,423539439506954;0,33267948389281;0,303839052410549;0,341748508944617;0,778399378758508;0,338233233121893;0,265673623125575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,542197411370295;NA
"telle";0,02698480688506;0,0229069047827097;0,327731277940612;0,119578259780376;-0,263831574885049;0,0614934212901119;0,0522006309793354;0,746839420796691;0,272496903058595;-0,60122372760141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,175090651683844;NA
"9";-0,313714500509542;-0,190457244937078;-0,723469044831826;-0,12920841906276;-0,278968758819002;-0,361616050567636;-0,219538454882624;-0,833936647095047;-0,148937451490682;-0,321564928085989;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,379144470200294;NA
"ensuite";0,320253559809952;-0,209333832747315;-0,590326095664924;0,309077419929545;-0,0509596358218035;0,415880877187589;-0,271840656633626;-0,766596738651536;0,401367555743815;-0,0661761201321491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,340180020482021;NA
"parmi";-0,078319549579647;0,325687898405858;0,282348661256579;-0,466432828251757;0,297702788296203;-0,110970072184823;0,461463450566286;0,400056582157272;-0,660883328597684;0,421811668787198;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,281797294937769;NA
"elle_même";0,0386147324546198;-0,239005936086631;0,778039259689597;0,792123070024439;-0,635103494145272;0,0296617623091411;-0,183591515880806;0,597647947327209;0,608466373559996;-0,48785237362918;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,512019427331005;NA
"mêmes";-0,4173745560622;-0,228687331667075;0,419511994646401;-0,0884477740891456;0,228946088705179;-0,613567839395267;-0,336185303943457;0,616710013624385;-0,130024000885934;0,336565693678509;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,310043360672103;NA
"cela";0,679140766887108;0,122518453106364;0,52054088458956;-0,416898220800477;0,428015682889063;0,646300497897339;0,116593998041377;0,495369810338711;-0,396738851226482;0,40731872160614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,467740627770588;NA
"pendant";0,11478076895634;1,14907845461622;-1,00649689201762;-0,722384801376568;-0,903135036427843;0,0598004334775869;0,598666399525021;-0,524381836641921;-0,37636029670067;-0,470530622492384;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,79566787715486;NA
"lui_même";0,360452662826917;-0,156554246268087;0,903118495627544;0,0414844037469532;-0,0541488931933527;0,365098634651144;-0,158572116274706;0,914759034087482;0,0420191074426941;-0,0548468329175771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,441181750110105;NA
"parfois";-0,296040304164509;-0,762240944081961;-0,034869951818592;-0,832103602570901;-0,126826676782778;-0,252157175808816;-0,649251203440005;-0,0297010523481949;-0,708757866591106;-0,108026698341019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,491922448179742;NA
"t";0,365523372161402;0,442419727804697;-0,389872723512423;0,0186641049838001;-0,164703509749868;0,512428811370078;0,620230148088937;-0,54656427334247;0,0261652902674358;-0,230898569441785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,326452715462261;NA
"différents";-0,342673368038945;-0,156790422998448;0,264564668601556;-0,153844814507158;0,508242904129696;-0,487556412394688;-0,223081754419506;0,376423185168869;-0,2188907362597;0,723129107991751;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,284696167857338;NA
"c_est_à_dire";0,539844469586342;-0,118338311340584;0,279677455384225;0,0597289116759008;-0,45750024631038;0,698960594611602;-0,153217863884624;0,362110814369568;0,077333672886343;-0,592345874064592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,341841040267562;NA
"trop";0,295469794967611;-0,0879631741707188;0,0683967312489094;-0,319541641503892;-0,496140221197884;0,441452288050443;-0,13142305969414;0,102189442099529;-0,47741728992891;-0,74126776940319;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,259166943974053;NA
"12";-0,369707496096587;0,21087184122577;-0,910747318112327;-0,582288384064714;-0,775820546903911;-0,264646621135878;0,150947765090816;-0,651937553313827;-0,416817768090744;-0,555353322596059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,56434655698759;NA
"dès";0,0226041988772148;0,530982688542726;0,175731732771571;-0,274078635356167;-0,743066864048777;0,0233069806742491;0,547491345632286;0,181195366480688;-0,282599949335512;-0,766169380040141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,36960741926358;NA
"d_abord";0,416392042881342;-0,208629962256649;0,00636274218152912;0,230305872730954;0,328610808572341;0,677283982476875;-0,339347819241229;0,0103493412947079;0,37460484977491;0,534503098509605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,270614882047358;NA
"contre";0,139931785593475;1,14414736628742;-0,138373853329916;-0,198150671322516;-0,189922741827754;0,117298703032326;0,959088755811774;-0,11599275647306;-0,16610105168414;-0,159203937820526;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,535198657813819;NA
"environ";-0,293095398446639;0,819116959917287;-1,64980460014327;-0,865029062794406;-0,854393882823252;-0,131643843056239;0,36790650787268;-0,741009988576337;-0,388527935904542;-0,383751143193304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,931321976963642;NA
"certain";-0,198615927794729;-0,660235141903112;0,211942973467012;-0,454477422318456;-0,377868523811246;-0,212986014094177;-0,708003898781874;0,227277286546023;-0,487359376209972;-0,405207737525389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,39169858259216;NA
"celle_ci";-0,0922136909379997;-0,00472263625356675;0,384340973980434;0,0974910932730193;0,18687864351935;-0,205850648641376;-0,0105424446869568;0,857972801961967;0,217631509842732;0,417173302514736;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,188835837319485;NA
"eux_mêmes";-0,239351922029757;-0,541087737628142;0,190277187384318;-0,22285226234388;0,249944160958022;-0,339035620806883;-0,766436364839144;0,269522566617241;-0,315664292441246;0,354039245053246;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,309358846675257;NA
"comment";-0,0666755291704912;0,575867563837208;1,34066458760861;0,846670765047715;-0,402253168489066;-0,0384176756266999;0,331808289288044;0,772475567749165;0,487841989690704;-0,231773664777521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,729439738278148;NA
"1932";-0,833400928853647;1,82119743959172;-1,48333898854689;-0,0644315144148866;-0,445728902577857;-0,329059696530628;0,719080884177475;-0,585680985614795;-0,02544011393116;-0,175991425422273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,14051271880585;NA
"tant";0,146341459683139;0,21056951677818;0,292278421655932;0,836973882715421;0,442480740047616;0,1429852013087;0,20574022434377;0,285575181832614;0,817778361438452;0,432332695245219;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,390498841615395;NA
"presque";0,809920911429182;0,632792876060288;0,362037015448119;-0,455362223818946;-0,154006616784759;0,680019656987051;0,531300758444478;0,3039707749084;-0,382327779017095;-0,129305868316088;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,554930419234846;NA
"laquelle";0,481232321784919;0,250560076004035;0,476449493132997;0,247316450928999;-0,624037079318953;0,488125307756825;0,254149001790669;0,483273971713958;0,250858916282432;-0,632975545500402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,410240496286984;NA
"autant";-0,127068669078895;-0,299871323077275;0,0311103601221494;0,457245076053803;0,00493274453221232;-0,225996926208301;-0,533333651518794;0,0553310726539028;0,813229433038923;0,00877309182611044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,229065645738899;NA
"rien";0,668921128351008;0,290164741634776;0,140493019245456;-0,941215305603313;-0,126946797395809;0,554860320073827;0,240687421272673;0,116536910440907;-0,780724368824838;-0,105300516981764;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,513672013804742;NA
"jamais";1,01739592659496;0,402470018747201;0,777678168059146;-1,03881177596783;0,661751051978818;0,558460718611134;0,220920577735397;0,426876791256707;-0,570216132917214;0,363243019132799;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,785859660478134;NA
"devant";0,308547965103959;-0,297088117132023;-0,283210286760153;0,0889697790905898;-0,220981420405342;0,545083581150081;-0,524838511733163;-0,500321813089102;0,157174803549557;-0,390387743965808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,253967695914545;NA
"15";-0,442487771619731;0,504155522813269;-1,16051249838257;-0,53911876720155;-0,825818393526286;-0,265894771881096;0,302951462907842;-0,697362109902052;-0,323961182242717;-0,496241495122242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,691002974602461;NA
"1933";-0,777781174858122;1,90117287534769;-0,955122081876438;-0,786431267183739;-0,43271451745818;-0,319197991244354;0,780233030106358;-0,391977923589753;-0,322747951289246;-0,177584144769403;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08579431679152;NA
"parce_que";0,792567278069935;0,537689582328821;0,679243586110041;-0,615881971390348;0,326047042954094;0,580473840114517;0,393802198602048;0,497475916193023;-0,451070064185401;0,238795852816983;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6121674930393;NA
"uns";-0,292456579243579;-0,157238943932107;0,667690289429819;0,0145747359119927;-0,106371537766108;-0,388188833959536;-0,208709280727776;0,886250928497641;0,0193456059479941;-0,14119102165083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,336799063367089;NA
"lequel";0,68558181916781;-0,466292159472475;-0,0545683549352678;-0,300774814886596;0,295545618117303;0,735764946154182;-0,500423751059837;-0,0585626421357043;-0,322790889857893;0,317178927037674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,434435444279275;NA
"16";-0,23491385410958;-0,397757216924811;-1,4422181576559;-0,346265613412306;-0,729803345449885;-0,136867246933985;-0,231744251248921;-0,840275808614038;-0,201743832415873;-0,425203422222787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,721427082442055;NA
"tard";0,887369531891593;0,509638487243254;-1,17114119646404;-0,308709050184877;0,426004069950852;0,540485638331807;0,310414402564565;-0,71332739563214;-0,188030805714392;0,259473729268702;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,742613171567349;NA
"cependant";0,154184077710166;-0,135350494649911;0,224117794064923;-0,173466528910203;-0,427593609532898;0,279069882184733;-0,244981499753821;0,40564841269;-0,313970706345985;-0,773935285714803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,210510262015509;NA
"500";-1,13840586407014;1,24847569638117;-1,84990963097595;-1,78202859942292;-2,24562222370249;-0,299008797397282;0,327919267052956;-0,485889322525213;-0,468059982171859;-0,589825493446792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,52469943514682;NA
"241";-0,717831874320205;0,143963335249774;0,0950214289096556;-0,882371129294272;-0,451198173599944;-0,580865242529295;0,116494266466474;0,0768907697242578;-0,714009419690015;-0,365106852889618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,52165771587286;NA
"20";0,183202882088514;0,136742420696228;-1,69691444942967;-0,69273540305639;-0,813938521751935;0,0907639381294265;0,0677460991347505;-0,840699864233306;-0,343200895893632;-0,403248381178612;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,839432381944838;NA
"or";1,25419661870999;0,29651551705345;-0,0916777862612069;0,27282337085925;0,0326908711915567;0,949485267467026;0,224476059668535;-0,0694043550352887;0,206540001294206;0,024748512405472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,659598352719253;NA
"cinq";-0,163928068425331;0,0697813054137728;-0,454937207523956;-0,258326985157715;-0,183482515710179;-0,281503673798718;0,119831179767698;-0,781235919485365;-0,443609176035448;-0,315083333479118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,246321209951429;NA
"unes";0,121076368769381;-0,642956301855627;0,529407934740579;-0,207094787271952;0,314549062185783;0,131313833308334;-0,697320686972604;0,574171376307535;-0,22460543416736;0,341145374105425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,398931106791172;NA
"11";-0,60193222756798;-0,176039944308405;-0,6022692296112;-0,333421266526584;-0,113231741865072;-0,641650294676606;-0,187655814005381;-0,642009533558386;-0,355421830099749;-0,120703257288651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,431308212307934;NA
"chacune";-0,698569685314906;-1,40832828530106;0,224751019877314;-0,0245628597280518;0,0890388762236805;-0,43914946901984;-0,885332747321817;0,141287681265897;-0,0154412180115149;0,0559734784341897;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,736474163199995;NA
"243";1,44488021453822;-0,0805512920309279;-1,00177509884651;0,827027941782785;0,459079375487543;0,723122896454721;-0,040313711144;-0,501360945900712;0,413904789264545;0,229756629210452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,922456385457966;NA
"222";1,80946563871469;-0,522059440749285;-1,0058991728654;0,825707876482247;-0,418954626331338;0,777528939549427;-0,224329390214832;-0,432235738793712;0,354807383927383;-0,180025162877434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,099100311461;NA
"mille";0,382024802629923;0,732687643047392;-0,702003600415817;-0,7542782814633;-0,807697261040465;0,24675568431728;0,473254195817529;-0,453434901664239;-0,487199920598978;-0,521704059519673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,629149929959214;NA
"24";-0,2577617578644;0,547789368988159;-1,25149702768839;-1,02979601142652;-0,94481161257331;-0,130759192908927;0,277886434226846;-0,634868192334964;-0,52240214541756;-0,479290663342152;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,792841437055874;NA
"200";-0,378288678290204;0,392209092427693;-1,58049692623197;-1,01902248286571;-0,958516250340192;-0,173533105056307;0,17991884385205;-0,725024445300942;-0,467458176049922;-0,43970203369623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,892153801762172;NA
"100";-0,251190255695233;0,427998892685762;-1,14591785843932;-0,590855928830466;-0,243281408450855;-0,17907003314847;0,305114446771122;-0,816908873826376;-0,421212958555261;-0,173431926151456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,60047080813195;NA
"50";-0,619458594995686;-0,348889700962823;-1,17182187342314;-0,57645125751809;-0,809165252166749;-0,365931380565245;-0,206098827217355;-0,69222769589833;-0,340525752966;-0,477996366864302;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,711760472857166;NA
"22";-0,224636283877612;-0,0422100169199857;-0,932196833842434;-0,0947713778452766;0,142682972724573;-0,230402353659863;-0,0432934834858911;-0,956124900590801;-0,0972040141433095;0,146345426373054;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,427451934589669;NA
"tandis_que";0,588763488654454;-0,136280203042975;0,512682866177056;-0,054141761122638;0,130004257082627;0,731458903668133;-0,16930969706919;0,636939033159709;-0,0672638062593407;0,161512684108811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,381403616263503;NA
"longtemps";0,924460215504046;0,610271556409446;-0,0643651029632508;-0,165035935870288;0,951525672876615;0,628457284219898;0,414868696938589;-0,0437560396093018;-0,112193076907242;0,646856652360646;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,634655369910709;NA
"autrefois";0,563196554499504;0,33420295962546;-0,629902330819105;-0,354115821151572;0,589051527911532;0,494329101820239;0,293336753461025;-0,55287812210605;-0,310814678129121;0,517022539275147;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,486912362856163;NA
"25";0,0160424091016397;0,265656205368283;-1,33915658436168;-0,654890762363238;-1,02875036495405;0,0087630994427288;0,145113600486744;-0,731508730627433;-0,357731363061111;-0,561950620553275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,732656425237903;NA
"attention";0,757307704413369;-0,133889997644541;0,193416136427842;0,560464680328666;0,230242640511268;0,758833117221893;-0,134159686591518;0,193805726352997;0,561593600577485;0,230706408502611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,457158199749027;NA
"assez";0,735478832237928;0,100484638078623;0,217139907378502;-0,181977301475705;-0,405256510475111;0,824600080899561;0,112660809607082;0,243451717904659;-0,204028302299536;-0,454363248369797;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,41647487879245;NA
"grâce";0,733592888585463;-0,710334955155492;0,244657477885212;0,0483288084400041;-0,260430742747475;0,677410824896185;-0,655934095615784;0,225920434194522;0,0446275563749264;-0,240485706742699;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,511082657509564;NA
"voici";-0,188043291161815;-0,0947060820020082;0,797339133757364;-0,734665771980585;0,108136449514121;-0,169449186732316;-0,0853413513169946;0,718496612829284;-0,662020520982345;0,0974436966779111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,458533097040066;NA
"14";-0,355588902127112;-0,115719820535692;-1,00994698681635;-0,61967378643368;-0,241850186068844;-0,280914596983031;-0,0914184513472584;-0,797856314071137;-0,489541183472422;-0,191061214631254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,539483695507877;NA
"partout";0,189042710484398;0,501449025386075;-0,0813790094128469;-0,326861751924968;0,165915032420299;0,288900409731292;0,766328564175716;-0,124365700759663;-0,499519361601646;0,253556038865412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,283267449853574;NA
"outre";-0,377745963499469;-0,477350213920773;-0,048689267011197;-0,733887395112992;-0,709050388603847;-0,317638995626953;-0,401394209768487;-0,0409418269568639;-0,617111174206626;-0,596226234156286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,465815586010772;NA
"lesquels";0,269465283821265;-0,438339639798343;0,574789986673892;-0,80453940192131;-0,0286123599810101;0,241671537206812;-0,393127504465516;0,515503806949399;-0,721555931986917;-0,0256611646653226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,461682722230388;NA
"elles_mêmes";-0,816576199902068;-0,466124545198558;0,352046463134678;0,062742648058834;1,19152555915178;-0,523653398852426;-0,298916013485379;0,225760102972091;0,0402355602734323;0,764100654591936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,632560161391666;NA
"vous";0,666913221481386;1,25646149302301;0,627669235327566;-1,25278818424596;2,63128802160059;0,2019041119583;0,380386433777865;0,190023222632864;-0,379274360838401;0,796607195952266;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,23107013761641;NA
"dix";0,444362628513561;-0,942117345875694;-0,951271093782397;-0,0757829132026714;-0,749379264553047;0,277874723022946;-0,589137294052018;-0,594861436905133;-0,0473895747860391;-0,468611764840306;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,685045171461134;NA
"celles_ci";-0,435447169149934;-0,762909304316472;0,172156093704192;-0,114360225253963;0,398171271584907;-0,441469906876821;-0,773461221919404;0,174537211492809;-0,115941959369808;0,403678440557479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,439724118827114;NA
"60";-0,333232508964034;0,762996232350499;-1,63097282880445;0,333558792415928;-0,307269893902709;-0,176638784299203;0,404446514916138;-0,86454067341954;0,176811739550354;-0,16287660732578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,82569232335324;NA
"242";1,07942356491796;-0,0226969425904128;-1,24084182652558;-0,0127272075540434;0,392042146684264;0,638363830124954;-0,0134228190629165;-0,733825503448513;-0,00752678487393581;0,231851086507266;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,781670382724406;NA
"loin";0,727856694849324;-0,393596482099109;-0,128513373620172;0,20954519191003;-0,390852765580394;0,768131698987905;-0,415375631837856;-0,135624494107271;0,221140102736733;-0,412480095331871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,441179577046943;NA
"enfin";0,823717538848885;-0,115633578733369;0,24073348036133;-0,52949953331428;-0,337196609620426;0,770164001388989;-0,108115725952216;0,225082327083232;-0,495074415777059;-0,315273959667029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,49095201844357;NA
"certaine";0,394262528380984;0,0200578752958967;-0,0871622536575471;-0,584798400373167;0,374890474594012;0,490543806671804;0,0249561289575296;-0,108447799700482;-0,727609683407264;0,466440980956322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,325508062652929;NA
"afin";-0,432535776234973;-0,168341362696294;0,297680526632604;0,235785182875721;0,0361244767330281;-0,719954293595614;-0,280203612098651;0,495488200154155;0,392463615970079;0,060129065748563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,280889914106515;NA
"u";-0,614379164617448;0,138152593415194;-0,286031692720782;-0,407973698346088;0,742766273304168;-0,561667097966587;0,126299475452404;-0,261490948959811;-0,372970661105384;0,679038940804539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,449907384546734;NA
"tels";0,0895814615652554;-0,261970844514304;0,00617278195177394;0,250839610944349;-0,47609683716921;0,148016905221588;-0,432858685109159;0,01019938796649;0,414466366927085;-0,786662543703185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,224923550837394;NA
"six";0,0641764375615989;0,601210046185388;-0,186855868411727;-0,503753742704768;-0,21510105056669;0,0766768454188524;0,718314875788652;-0,22325200778026;-0,601875849239324;-0,256998839923204;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,350745388539751;NA
"13";-0,278786334470138;-0,304940316424125;-0,624271427004843;0,0226244789607313;-0,0364743422437193;-0,371791965463697;-0,406671151252542;-0,832533995147523;0,0301722088221772;-0,0486425111817686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,337076991615931;NA
"quelle";0,516513430926023;-0,131674019667799;0,791701464005353;0,174601054466504;-0,844876807119645;0,401470884207153;-0,102346390118774;0,615366547608418;0,135712327159616;-0,656698196971029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,52582218800381;NA
"1928";-1,43058779408063;1,78148930994917;-0,977338876425623;0,0923556292036339;-0,164408918260182;-0,57402719302967;0,714827368326371;-0,392159847997244;0,0370579441622602;-0,0659695198354375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,16752256857337;NA
"je";1,93099555725267;1,10798250468542;1,06541234084789;-2,64782974161895;2,9181493592712;0,415310402874579;0,238300217041191;0,229144405248981;-0,569484084313285;0,627623290739936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,83918779579128;NA
"telles";-0,0153410661963889;-0,706731775699682;0,181801512593044;0,180343780929383;0,742647358118451;-0,0145166595066177;-0,668753033133675;0,172031762480922;0,170652367206664;0,702738564144411;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,41878379537792;NA
"ailleurs";-0,0722169367285042;0,264158350229918;-0,566317704350738;-0,723647805080617;-1,23864194473282;-0,0461037483950343;0,168640358718519;-0,361540798264494;-0,461981327974095;-0,790756838471082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,569197797227362;NA
"ceux_ci";-0,498076905044577;-0,20279580571594;-0,265160500498441;0,313039849207065;0,174366992126209;-0,713057390035538;-0,290326747675683;-0,379609358536737;0,448154442801821;0,249627459242934;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,320970901306245;NA
"aucune";1,08186036021553;0,629208170650976;-0,515456805921855;-0,380330698199088;0,00124648140009641;0,769491348354869;0,447534877360385;-0,366627309025799;-0,270516595801384;0,000886580827370703;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,673425492270894;NA
"18";0,0474678165822722;-0,295869578518815;-1,36472333212373;-0,317201211308447;-0,314422424555094;0,032359691652052;-0,201699783546967;-0,930357227224519;-0,216241953573071;-0,214347603064037;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,631889039180024;NA
