vieux;33;adj
séparément;33;adv
semblable;33;adj
répéter;33;ver
rhétorique;33;adj
précision;33;nom
plein;33;adj
paragraphe;33;nom
mental;33;adj
louis;33;nom
lors;33;adv_sup
intégral;33;adj
emprunter;33;ver
culture;33;nom
clair;33;adj
28;33;num
1931;33;num
xviie;32;nr
xvie;32;nr
substitut;32;nom
spécialiser;32;ver
somme;32;nom
sensible;32;adj
réalisation;32;nom
renvoyer;32;ver
religion;32;nom
rapidité;32;nom
ramener;32;ver
pénétrer;32;ver
ordinairement;32;adv
moyenne;32;nom
millier;32;nom
manquer;32;ver
illustré;32;adj
geste;32;nom
fabrication;32;nom
estimer;32;ver
détaillé;32;adj
dieu;32;nom
diagramme;32;nom
conséquent;32;adj
comparaison;32;nom
commentaire;32;nom
clarté;32;nom
chrétien;32;adj
avenir;32;nom
auquel;32;pro_rel
annuel;32;adj
émotion;31;nom
voyage;31;nom
vitesse;31;nom
substituer;31;ver
substance;31;nom
spécialement;31;adv
sonore;31;adj
résoudre;31;ver
renvoi;31;nom
remarquable;31;adj
rassembler;31;ver
position;31;nom
organisé;31;adj
mécanisme;31;nom
multiplication;31;nom
morale;31;nom
minute;31;nom
leipzig;31;nr
juger;31;ver
harmonie;31;nom
habitant;31;nom
estampe;31;nom
enquête;31;nom
descriptif;31;adj
cote;31;nom
construction;31;nom
constant;31;adj
concernant;31;pre
coeur;31;nom
citer;31;ver
chant;31;nom
auxquels;31;pro_rel
auxiliaire;31;nom
attribuer;31;ver
aristote;31;nr
agent;31;nom
adresser;31;ver
acheter;31;ver
17;31;num
york;30;nom
variété;30;nom
signaler;30;ver
secret;30;nom
répétition;30;nom
régional;30;adj
rythme;30;nom
russie;30;nr
registre;30;nom
rappeler;30;ver
purement;30;adv
près;30;pre
oral;30;adj
motif;30;nom
mention;30;nom
mai;30;nom
grouper;30;ver
grammaire;30;nom
gauche;30;adj
expliquer;30;ver
exercice;30;nom
envoyer;30;ver
distinction;30;nom
directeur;30;nom
didactique;30;adj
demeure;30;nom
compter;30;ver
cent;30;adj_num
catholique;30;nom
biblio;30;nr
belge;30;nom
augmenter;30;ver
affirmer;30;ver
admettre;30;ver
abréviation;30;nom
255;30;num
visible;29;adj
transcription;29;nom
supposer;29;ver
station;29;nom
spécialiste;29;nom
simplifier;29;ver
semaine;29;nom
résulter;29;ver
récit;29;nom
renaissance;29;nom
recommandation;29;nom
quoi;29;pro_rel
projet;29;nom
profession;29;nom
professeur;29;nom
métal;29;nom
membre;29;nom
longueur;29;nom
juridique;29;adj
italien;29;adj
frais;29;adj
fonctionner;29;ver
fer;29;nom
dépendre;29;ver
couper;29;ver
civil;29;adj
chimique;29;adj
chef;29;nom
changer;29;ver
ceci;29;pro_dem
annoncer;29;ver
35;29;num
1930;29;num
étape;28;nom
érudition;28;nom
élève;28;nom
visuel;28;adj
univers;28;nom
tome;28;nom
sténographie;28;nom
similaire;28;adj
réunion;28;nom
royal;28;adj
ressource;28;nom
recueillir;28;ver
profond;28;adj
professionnel;28;nom
personnalité;28;nom
outillage;28;nom
moindre;28;adj_sup
miroir;28;nom
mesurer;28;ver
marge;28;nom
lumineux;28;adj
limite;28;nom
leçon;28;nom
jugement;28;nom
immédiat;28;adj
illusion;28;nom
ii;28;nr
gens;28;nom
fixe;28;adj
figurer;28;ver
explication;28;nom
essentiellement;28;adv
enchaînement;28;nom
efforcer;28;ver
déposer;28;ver
défaut;28;nom
don;28;nom
destination;28;nom
coûter;28;ver
conversation;28;nom
continu;28;adj
conseil;28;nom
confier;28;ver
compréhension;28;nom
collaborateur;28;nom
améliorer;28;ver
1910;28;num
0;28;num
égyptien;27;adj
zoologie;27;nom
vingt;27;adj_num
varier;27;ver
van;27;nom_sup
téléphone;27;nom
troisième;27;adj
suggestion;27;nom
scolaire;27;adj
révéler;27;ver
région;27;nom
réflexion;27;nom
représentant;27;nom
renouveler;27;ver
préciser;27;ver
producteur;27;adj
partition;27;nom
participer;27;ver
parallèlement;27;adv
métier;27;nom
généralité;27;nom
